"","pitchuid","date","gameid","pitchno","first_seen_at","last_updated_at","source_raw_id","time","utcdate","utctime","localdatetime","utcdatetime","hometeam","awayteam","stadium","level","league","gameuid","gameforeignid","hometeamforeignid","awayteamforeignid","system","inning","topbottom","outs","balls","strikes","paofinning","pitchofpa","pitcher","pitcherid","pitcherteam","pitcherthrows","pitcherset","batter","batterid","batterteam","batterside","catcher","catcherid","catcherteam","catcherthrows","taggedpitchtype","autopitchtype","pitchcall","relspeed","spinrate","spinaxis","tilt","extension","effectivevelo","relheight","relside","vertrelangle","horzrelangle","inducedvertbreak","horzbreak","vertbreak","pfxx","pfxz","platelocheight","platelocside","zonespeed","vertapprangle","horzapprangle","zonetime","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","pitchtrajectoryxc0","pitchtrajectoryxc1","pitchtrajectoryxc2","pitchtrajectoryyc0","pitchtrajectoryyc1","pitchtrajectoryyc2","pitchtrajectoryzc0","pitchtrajectoryzc1","pitchtrajectoryzc2","taggedhittype","autohittype","exitspeed","angle","direction","distance","hitspinrate","hitspinaxis","hangtime","bearing","positionat110x","positionat110y","positionat110z","lasttrackeddistance","contactpositionx","contactpositiony","contactpositionz","pitchlastmeasuredx","pitchlastmeasuredy","pitchlastmeasuredz","playresult","korbb","outsonplay","runsscored","notes","playid","maxheight","measuredduration","speeddrop","created_at","updated_at"
"1183","267059b0-eb46-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",172,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592975,"18:39:59.09",2025-02-15,02:39:59.09,2025-02-15 02:39:59.092275,2025-02-15 02:39:59.092275,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",5,"Bottom",2,0,1,"4","2","Bueno, Reece","1000108892","CAL_MUS","Right","Undefined","Brennan, Payton","702221","UCLA","Left","Collins, Jack","1000228996","CAL_MUS","Right","Slider","Slider","StrikeCalled",85.86,2899.81,59.8167,"8:00",5.739,84.92,5.507,1.485,1.3493,0.0611,-4.443,-9.6286,-42.4773,4.8981,-2.2423,3.224,0.739,78.78,-6.437,-1.6636,0.44387,-1.4839,50,5.5933,0.27,-124.7596,1.4024,7.7264,24.9018,-35.7111,54.76346,-125.70679,12.45091,5.51409,2.76071,-17.85554,-1.48856,-0.02386,3.86321,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"0036c75a-3631-4871-a090-c3915ef4696a",NA,NA,7.07,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1184","28d01010-eb50-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",291,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593094,"19:51:38.09",2025-02-15,03:51:38.09,2025-02-15 03:51:38.098074,2025-02-15 03:51:38.098074,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",9,"Top",0,0,1,"1","2","Moss, Wylan","1000235525","UCLA","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Dugger, Cashel","814158","UCLA","Right","Fastball","Sinker","StrikeCalled",92.38,2415.28,226.1834,"1:30",7.299,93.36,5.887,0.531,-2.5313,-0.9794,16.2692,15.7748,-15.1952,-8.7788,9.9263,2.33,0.96,83.42,-5.5158,1.9295,0.40372,-0.4785,50,5.7396,1.7152,-134.2339,-6.2407,-15.7505,33.5765,-14.3646,53.20106,-135.03221,16.78822,5.88394,-5.89918,-7.18228,-0.52372,2.08968,-7.87527,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"b91aa6f4-4ce2-47b7-82ff-9f8c65d91d5b",NA,NA,8.96,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1185","28d8dcf0-eb40-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",98,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592901,"17:57:06.19",2025-02-15,01:57:06.19,2025-02-15 01:57:06.195354,2025-02-15 01:57:06.195354,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",3,"Bottom",0,3,2,"1","7","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","West, Dean","800632","UCLA","Left","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",89.35,2393.28,207.8795,"1:00",6.28,88.8,6.411,1.975,-0.9828,-1.9047,19.4942,9.6783,-15.2881,-5.5388,10.7236,4.23,1.025,80.88,-3.9511,-0.1561,0.42447,-1.8381,50,6.3304,3.905,-129.672,-2.5952,-9.3462,29.3848,-14.079,54.21724,-130.62415,14.69241,6.40714,-2.13901,-7.0395,-1.9695,4.20783,-4.6731,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"53457017-b24a-49dc-92f7-046070c7ffab",NA,NA,8.47,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1186","29c0f960-eb48-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",195,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592998,"18:54:23.70",2025-02-15,02:54:23.70,2025-02-15 02:54:23.702272,2025-02-15 02:54:23.702272,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",6,"Bottom",0,0,1,"1","2","Bueno, Reece","1000108892","CAL_MUS","Right","Undefined","Call, Phoenix","811302","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",90.85,2582.52,207.2034,"1:00",6.193,89.79,5.455,1.462,-2.4747,-3.9003,21.8542,10.6008,-12.1617,-6.6425,12.3804,2.15,-1.262,81.97,-4.8723,-1.9938,0.41977,-1.1722,50,5.2611,8.5066,-131.4666,-5.9506,-11.4891,30.9182,-10.7605,54.30479,-132.47508,15.45908,5.44946,-5.59956,-5.38026,-1.45581,8.88135,-5.74454,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"9c76f078-d350-44c6-a364-44f3c97d9377",NA,NA,8.88,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1187","29eae830-eb4b-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",232,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593035,"19:15:52.44",2025-02-15,03:15:52.44,2025-02-15 03:15:52.441088,2025-02-15 03:15:52.441088,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",7,"Bottom",0,3,1,"2","5","Torres, Jaccob","1000238864","CAL_MUS","Left","Undefined","Cholowsky, Roch","800604","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",88.18,2382.88,152.7729,"11:00",6.675,88.06,5.29,-2.051,-0.9393,3.6805,20.8617,-10.0867,-14.5086,6.4995,11.6717,3.22,0.48,79.54,-3.7977,1.8491,0.42805,1.8082,50,5.2206,-7.8473,-127.8841,-2.4053,10.6175,29.7088,-13.1071,53.82513,-128.76966,14.85441,5.28645,-2.0146,-6.55355,2.04682,-8.1638,5.30875,"Undefined","LineDrive",112.36,21.7794,-43.6695,325.53,3318,NA,3.57,-56.7465,74.2078,38.0897,-81.1982,247.68,2.0189,3.4032,-0.4836,NA,NA,NA,"Undefined","Undefined",0,0,NA,"46ec5762-064b-48b9-bd5c-608553de1ae7",48.24,NA,8.64,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1188","2a61ffe0-eb3e-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",73,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592876,"17:42:49.77",2025-02-15,01:42:49.77,2025-02-15 01:42:49.773722,2025-02-15 01:42:49.773722,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",3,"Top",1,1,0,"4","2","Delvecchio, Cody","805149","UCLA","Right","Undefined","Fenn, Ryan","809917","CAL_MUS","Right","Dugger, Cashel","814158","UCLA","Right","Cutter","Slider","FoulBallNotFieldable",87.8,2495.61,178.456,"12:00",5.561,86.47,5.799,1.365,-1.4634,-2.1792,12.7258,-0.3121,-23.9548,-0.4412,7.191,2.434,-0.698,80.51,-5.9076,-2.2349,0.4359,-1.1767,50,5.6568,4.862,-127.4238,-4.071,-0.726,25.9912,-20.3418,54.94127,-128.42775,12.99561,5.79883,-3.28529,-10.17089,-1.36506,4.88999,-0.36299,"Undefined","GroundBall",57.47,-41.8392,89.7522,4.44,NA,NA,0.045,52.3663,NA,NA,NA,4.44,2.6963,2.5653,0.6479,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7e7b0da5-e1fb-414f-b25d-87105da7af5f",2.57,NA,7.3,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1189","2ac9f630-eb4e-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",266,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593069,"19:37:22.37",2025-02-15,03:37:22.37,2025-02-15 03:37:22.377626,2025-02-15 03:37:22.377626,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",8,"Top",1,1,1,"3","3","Moss, Wylan","1000235525","UCLA","Right","Undefined","Thomas, Braxton","1000279235","CAL_MUS","Left","Dugger, Cashel","814158","UCLA","Right","ChangeUp","Changeup","StrikeSwinging",80.24,2154.1,237.771,"2:00",7.259,81.04,5.671,1.032,-2.2082,-2.6125,12.878,18.0517,-28.8834,-10.5425,8.1037,1.263,0.172,72.82,-7.7457,0.7137,0.46511,-0.8876,50,5.5372,4.7462,-116.5265,-5.1367,-14.2767,24.9782,-21.1999,53.24181,-117.2193,12.48909,5.67156,-4.54862,-10.59996,-1.02474,5.14221,-7.13837,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"0c25f540-b6de-4147-a45f-dbbd95b76a1a",NA,NA,7.42,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1190","2ae18060-eb4f-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",281,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593084,"19:44:31.99",2025-02-15,03:44:31.99,2025-02-15 03:44:31.991706,2025-02-15 03:44:31.991706,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",8,"Bottom",0,3,2,"1","8","Torres, Jaccob","1000238864","CAL_MUS","Left","Undefined","Call, Phoenix","811302","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",88.24,2220.56,146.3235,"11:00",6.659,88.12,5.313,-2.066,0.5209,2.0939,19.2757,-12.0093,-16.0405,6.8864,10.2834,4.453,-1.15,79.41,-2.6246,-0.0909,0.42772,1.929,50,5.3408,-4.2002,-128.0727,0.8209,11.2748,29.9674,-15.3373,53.83817,-128.96769,14.9837,5.30943,1.27891,-7.66867,2.05944,-4.53691,5.63742,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"19c4f0d7-376b-4897-a16c-1098fc5a3b50",NA,NA,8.83,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1191","2bad1a50-eb3a-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",25,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592828,"17:14:13.91",2025-02-15,01:14:13.91,2025-02-15 01:14:13.912678,2025-02-15 01:14:13.912678,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",1,"Bottom",1,2,0,"4","3","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Martin, Roman","800610","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","FoulBallNotFieldable",89.8,2263.95,220.5052,"1:15",6.34,88.87,6.281,1.976,-1.6416,-2.9882,16.5148,12.9936,-18.2144,-7.7382,9.5073,3.249,0.305,80.64,-5.1539,-0.6398,0.42415,-1.7639,50,6.1529,6.2594,-130.1267,-4.2219,-13.0145,32.1742,-16.1841,54.15865,-131.15088,16.08708,6.27908,-3.70674,-8.09207,-1.96975,6.67371,-6.50722,"Undefined","Popup",66.01,49.6608,143.27,166.73,5368.41,322.8548,3.472,151.4446,-96.4724,53.9341,52.8495,50.44,0.9022,3.3043,-0.2688,NA,NA,NA,"Undefined","Undefined",0,0,NA,"eb8b76e0-2c87-4756-bf53-c706d2357d01",57.94,NA,9.16,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1192","2cd84eb0-eb4c-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",244,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593047,"19:23:06.77",2025-02-15,03:23:06.77,2025-02-15 03:23:06.771558,2025-02-15 03:23:06.771558,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",7,"Bottom",1,1,2,"4","7","Torres, Jaccob","1000238864","CAL_MUS","Left","Undefined","Martin, Roman","800610","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","ChangeUp","Changeup","BallCalled",83.05,1616.23,114.9338,"9:45",6.671,83.17,5.083,-2.181,-0.6986,2.3715,8.6625,-15.7249,-30.9841,8.9286,5.2113,1.862,-1.32,75.52,-6.5536,-0.4931,0.45318,2.027,50,5.0244,-4.4192,-120.621,-2.3257,13.0313,25.5106,-24.5682,53.82838,-121.42796,12.75531,5.08568,-1.54856,-12.28408,2.17333,-4.83137,6.51565,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f2681d92-04b6-4a34-baa9-d4c750837584",NA,NA,7.53,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1193","2d3a7ed0-eb3f-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",85,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592888,"17:50:04.03",2025-02-15,01:50:04.03,2025-02-15 01:50:04.032102,2025-02-15 01:50:04.032102,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",3,"Top",2,3,2,"6","6","Delvecchio, Cody","805149","UCLA","Right","Undefined","Kordic, Dylan","1000123535","CAL_MUS","Left","Dugger, Cashel","814158","UCLA","Right","Fastball","Four-Seam","BallCalled",93.82,2331.1,205.2524,"12:45",5.479,91.62,5.966,1.08,-0.5109,-0.3047,21.9866,9.8178,-10.6837,-4.9797,11.5054,4.598,1.613,84.38,-2.6178,1.4435,0.41138,-1.06,50,5.9144,0.2437,-135.977,-1.4643,-9.1945,33.6607,-10.9304,55.0178,-137.21355,16.83033,5.96078,-1.06272,-5.46518,-1.07519,0.58146,-4.59724,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Walk",0,0,NA,"dbb048f0-4047-486b-b6d8-485b1696ba90",NA,NA,9.44,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1194","2f219180-eb43-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",137,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592940,"18:18:45.22",2025-02-15,02:18:45.22,2025-02-15 02:18:45.223885,2025-02-15 02:18:45.223885,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",4,"Top",2,1,1,"3","3","Delvecchio, Cody","805149","UCLA","Right","Undefined","Castellon, Nate","1000339010","CAL_MUS","Right","Dugger, Cashel","814158","UCLA","Right","Fastball","Four-Seam","StrikeCalled",94,2452.03,203.8195,"12:45",5.332,91.44,5.986,0.993,-2.4003,-2.5314,24.833,10.4327,-7.9658,-5.967,13.4664,3.066,-0.514,84.59,-4.0164,-0.6814,0.41219,-0.7718,50,5.7636,5.497,-135.9945,-5.8385,-11.0352,33.3001,-7.2698,55.1658,-137.2536,16.65004,5.97911,-5.56363,-3.63489,-0.98752,5.91422,-5.51761,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"f998784c-00ba-4885-ad08-cd9b2cf4b79f",NA,NA,9.41,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1195","2f72df70-eb3b-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",37,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592840,"17:21:29.75",2025-02-15,01:21:29.75,2025-02-15 01:21:29.752986,2025-02-15 01:21:29.752986,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",2,"Top",2,0,0,"3","1","Delvecchio, Cody","805149","UCLA","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Dugger, Cashel","814158","UCLA","Right","ChangeUp","Sinker","StrikeCalled",87.56,2193.27,226.6743,"1:30",5.517,85.78,6.037,0.969,-1.1222,-1.9452,15.5629,15.1403,-21.7076,-8.1713,8.5569,3.178,0.411,79.41,-5.1977,0.7527,0.43939,-0.8099,50,5.9247,3.6374,-126.9355,-3.1939,-13.228,27.8772,-18.3218,54.98243,-128.02504,13.93859,6.0355,-2.4778,-9.16091,-0.96219,4.15439,-6.61399,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"e787ff0b-41ea-424b-8e45-bff5b7163b56",NA,NA,8.15,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1196","3005c840-eb49-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",207,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593010,"19:01:43.68",2025-02-15,03:01:43.68,2025-02-15 03:01:43.681843,2025-02-15 03:01:43.681843,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",7,"Top",0,2,1,"1","4","Lee, Justin","806139","UCLA","Right","Undefined","Vachini, Dante","10281096","CAL_MUS","Left","Dugger, Cashel","814158","UCLA","Right","Fastball","Four-Seam","BallCalled",94.13,2373.44,214.7585,"1:15",6.256,93.83,5.87,1.226,-2.1473,-0.9958,19.5305,12.8536,-11.6196,-6.9041,11.0169,2.921,1.379,85.86,-4.4127,1.3268,0.4017,-1.1578,50,5.7048,1.8183,-136.7164,-5.4003,-13.0429,30.6693,-11.3617,54.24452,-137.66524,15.33466,5.86642,-5.0488,-5.68083,-1.22031,2.22184,-6.52147,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"7c79260c-6807-4e84-8241-c2a530d16488",NA,NA,8.27,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1197","307c8210-eb4d-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",256,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593059,"19:30:22.48",2025-02-15,03:30:22.48,2025-02-15 03:30:22.48873,2025-02-15 03:30:22.48873,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",8,"Top",0,0,0,"1","1","Lee, Justin","806139","UCLA","Right","Undefined","Garza, Alejandro","1000279234","CAL_MUS","Right","Dugger, Cashel","814158","UCLA","Right","Fastball","Four-Seam","InPlay",91.33,2243.53,217.3829,"1:15",6.065,90.17,5.88,0.885,-1.8481,-2.854,21.217,15.2843,-12.5166,-8.8116,11.8852,3.124,-0.485,82.36,-4.3064,-0.106,0.41803,-0.6717,50,5.7295,5.9542,-132.3855,-4.5777,-15.4301,31.7652,-11.3618,54.43587,-133.4456,15.88258,5.87598,-4.1985,-5.6809,-0.87903,6.46914,-7.71506,"FlyBall","FlyBall",90.21,42.9423,17.7896,289.83,5170.37,202.624,5.644,29.6694,101.2072,94.7526,43.0939,151.44,2.5547,3.1922,0.4204,NA,NA,NA,"Out","Undefined",1,0,NA,"a77a480a-41e7-464f-8fc1-56095d555a44",115.6,NA,8.97,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1198","307eb4b0-eb3c-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",46,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592849,"17:28:40.96",2025-02-15,01:28:40.96,2025-02-15 01:28:40.967424,2025-02-15 01:28:40.967424,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",2,"Bottom",1,0,1,"3","2","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Call, Phoenix","811302","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Curveball","Curveball","InPlay",76.93,2939.05,30.819,"7:00",5.736,75.09,6.425,1.96,0.7921,-1.5823,-19.1763,-12.5187,-67.8165,5.7907,-9.5008,1.512,-0.557,69.74,-11.5542,-3.8312,0.50196,-1.8204,50,6.4498,3.555,-111.5838,-0.712,7.0914,25.442,-43.809,54.76866,-112.6658,12.72099,6.4405,1.15119,-21.90452,-1.96513,3.25337,3.5457,"GroundBall","GroundBall",74.69,-71.4016,-23.9093,2.1,NA,NA,0.015,9.1609,NA,NA,NA,2.1,1.5954,1.5482,0.5452,NA,NA,NA,"Out","Undefined",1,0,NA,"20f4400d-bcfa-41df-a0dc-8bdb8a7826a1",1.55,NA,7.19,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1199","30fcf320-eb41-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",112,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592915,"18:04:28.62",2025-02-15,02:04:28.62,2025-02-15 02:04:28.624589,2025-02-15 02:04:28.624589,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",3,"Bottom",1,1,2,"4","4","Naess, Griffin","1000250439","CAL_MUS","Right","Undefined","Martin, Roman","800610","UCLA","Right","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","StrikeSwinging",88.93,2350.4,197.3056,"12:30",6.331,88.27,6.473,1.922,-1.7925,-2.2523,21.7971,6.3987,-13.4052,-3.994,12.2066,3.704,0.38,80.26,-4.429,-1.0958,0.42703,-1.7599,50,6.3354,4.8051,-128.9454,-4.3184,-6.6411,29.9168,-11.8774,54.16575,-129.90826,14.95841,6.46823,-3.9361,-5.93867,-1.91798,5.01884,-3.32053,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Strikeout",0,0,NA,"d07f1628-647d-47d5-82c0-0770f7164916",NA,NA,8.66,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1200","31686ce0-eb46-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",173,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1592976,"18:40:17.56",2025-02-15,02:40:17.56,2025-02-15 02:40:17.564467,2025-02-15 02:40:17.564467,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",5,"Bottom",2,0,2,"4","3","Bueno, Reece","1000108892","CAL_MUS","Right","Undefined","Brennan, Payton","702221","UCLA","Left","Collins, Jack","1000228996","CAL_MUS","Right","Fastball","Four-Seam","BallCalled",91.71,2458.05,219.9563,"1:15",6.27,90.98,5.324,1.859,-1.2684,-4.1384,18.0072,14.1236,-15.126,-8.7723,10.1513,2.891,-0.786,82.98,-4.1958,-1.5949,0.41429,-1.5593,50,5.2226,9.064,-132.9212,-3.3626,-15.5314,31.2506,-14.2009,54.23426,-133.91299,15.6253,5.32218,-2.91194,-7.10047,-1.85477,9.55689,-7.76568,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Undefined","Undefined",0,0,NA,"dd0ce88a-fc91-43a9-82a0-fb9a3e9b3438",NA,NA,8.73,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
"1201","347b7c70-eb4a-11ef-8444-13c39502675d",2025-02-14,"20250214-UCLA-1",220,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753,1593023,"19:09:00.67",2025-02-15,03:09:00.67,2025-02-15 03:09:00.67881,2025-02-15 03:09:00.67881,"UCLA","CAL_MUS","UCLA","D1","BIG10","e0f18ef0-4a0f-48cf-8bb8-97fa747d3a90",NA,"5048","471251","v3",7,"Top",2,0,2,"5","3","Lee, Justin","806139","UCLA","Right","Undefined","Fenn, Ryan","809917","CAL_MUS","Right","Dugger, Cashel","814158","UCLA","Right","Splitter","Splitter","BallCalled",80.91,1252.06,252.6693,"2:30",5.863,80.16,5.78,1.099,-3.1645,-3.4857,3.4734,7.0732,-39.213,-4.5984,2.918,-0.436,-1.554,75.18,-10.3063,-2.2162,0.47024,-0.8199,50,5.499,6.8884,-117.2914,-7.7418,-6.4399,21.0778,-28.0875,54.64198,-118.12262,10.53892,5.78248,-6.63409,-14.04373,-1.09659,7.14234,-3.21997,"Undefined",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"StolenBase","Undefined",0,0,NA,"549bd148-1b2d-447a-a4f6-5132798b663c",NA,NA,5.73,2026-01-23 18:54:08.610753,2026-01-23 18:54:08.610753
